Title,Tags,Link,With Code,matched_keywords
"I am converting a video file to string using Base64.encodeToString, but I want to do it in several parts to avoid out of memory error","android,base64",https://stackoverflow.com/questions/49608651/i-am-converting-a-video-file-to-string-using-base64-encodetostring-but-i-want-t,True,out of memory
Weakhandler memory leak,"java,android,handler",https://stackoverflow.com/questions/49584981/weakhandler-memory-leak,True,memory leak
How to use AudioTrack.getTimestamp() on Android to calculate latency?,"android,audio,audiotrack",https://stackoverflow.com/questions/49581054/how-to-use-audiotrack-gettimestamp-on-android-to-calculate-latency,True,latency
Memory leak and weird crashes in android app,"android,multithreading,memory-leaks",https://stackoverflow.com/questions/49567504/memory-leak-and-weird-crashes-in-android-app,True,memory leak
Will there be any memory leaks if I access my resources statically from My Application class?,"android,kotlin",https://stackoverflow.com/questions/49541906/will-there-be-any-memory-leaks-if-i-access-my-resources-statically-from-my-appli,True,memory leak
Is there any efficient way in Android to downscale large image from file and save it to new file without OOM exception,"java,android,kotlin",https://stackoverflow.com/questions/54024050/is-there-any-efficient-way-in-android-to-downscale-large-image-from-file-and-sav,True, oom 
How to solve memory leaks problem in android retrofit?,"android,memory-leaks,retrofit2,okhttp",https://stackoverflow.com/questions/54000038/how-to-solve-memory-leaks-problem-in-android-retrofit,True,memory leak
android MVP pattern on memory leak,"android,kotlin,android-mvp",https://stackoverflow.com/questions/53979000/android-mvp-pattern-on-memory-leak,True,memory leak
Getting out of memory error while using android service,android,https://stackoverflow.com/questions/53961178/getting-out-of-memory-error-while-using-android-service,True,out of memory
Trying to decrease my APK size by removing an unused dependency in gradle,"java,android",https://stackoverflow.com/questions/53927334/trying-to-decrease-my-apk-size-by-removing-an-unused-dependency-in-gradle,True,apk size
Malloc_Debug on android System Library for memory leaks,"android,memory-leaks",https://stackoverflow.com/questions/53909480/malloc-debug-on-android-system-library-for-memory-leaks,True,memory leak
Memory leak in activity enter transition coordinator after shared element transition,"android,kotlin,memory-leaks,shared-element-transition,sharedelementcallback",https://stackoverflow.com/questions/53899341/memory-leak-in-activity-enter-transition-coordinator-after-shared-element-transi,True,memory leak
Android 5.1.1 Out of memory Fatal signal 11 error on swiping Viewpager Fragmet,"android,android-fragments,android-viewpager,out-of-memory,segmentation-fault",https://stackoverflow.com/questions/53871513/android-5-1-1-out-of-memory-fatal-signal-11-error-on-swiping-viewpager-fragmet,True,out of memory
Application Not Responding when requesting NSD_SERVICE via getSystemService,"android,android-anr-dialog,nsd",https://stackoverflow.com/questions/53867325/application-not-responding-when-requesting-nsd-service-via-getsystemservice,True,application not responding
How To Fix Slow Rendering in my Android Code?,"android,xml,performance,android-studio,android-layout",https://stackoverflow.com/questions/53849689/how-to-fix-slow-rendering-in-my-android-code,True,Slow rendering
Firebase Performance Monitoring Unable To See Slow Rendering By Screen Data On Dashboard,"android,firebase,firebase-performance",https://stackoverflow.com/questions/53800942/firebase-performance-monitoring-unable-to-see-slow-rendering-by-screen-data-on-d,True,Slow rendering
How to Reduce latency when repeating the input audio from a microphone as the output audio to the speaker in Android App,"android,kotlin,android-audiomanager,audiotrack,android-audiorecord",https://stackoverflow.com/questions/53748708/how-to-reduce-latency-when-repeating-the-input-audio-from-a-microphone-as-the-ou,True,latency
"TileService not working, tile becomes unresponsive","android,service,altbeacon,foreground-service",https://stackoverflow.com/questions/53681149/tileservice-not-working-tile-becomes-unresponsive,True,unresponsive
reducing apk size with vector drawable,"android,android-studio,gradle,android-vectordrawable",https://stackoverflow.com/questions/53677005/reducing-apk-size-with-vector-drawable,True,apk size
gradle can&#39;t build android project due out of memory,"android,android-studio,gradle,build.gradle",https://stackoverflow.com/questions/53674547/gradle-cant-build-android-project-due-out-of-memory,True,out of memory
How to reduce Android hw video decoding latency? 30ms for H264 720p?,"android,webrtc,h.264,android-mediacodec,video-toolbox",https://stackoverflow.com/questions/53605411/how-to-reduce-android-hw-video-decoding-latency-30ms-for-h264-720p,True,latency
Sending a photo from a device using Python3 and receiving it on an Android Device via TCP gives an OOM on the Android Device,"android,python-3.x,sockets,tcp,file-transfer",https://stackoverflow.com/questions/53573120/sending-a-photo-from-a-device-using-python3-and-receiving-it-on-an-android-devic,True, oom 
How to detect cpu usage of sdks,android,https://stackoverflow.com/questions/53536595/how-to-detect-cpu-usage-of-sdks,True,cpu usage
Android setMinimumLatency not working API 23,"android,android-jobscheduler",https://stackoverflow.com/questions/53526675/android-setminimumlatency-not-working-api-23,True,latency
How to avoid memory leaks due to custom static handler class?,"android,kotlin,memory-leaks,android-handler",https://stackoverflow.com/questions/53511227/how-to-avoid-memory-leaks-due-to-custom-static-handler-class,True,memory leak
"Memory Leak, but how can I pass a different context than the one of the activity to solve the Leak?","android,kotlin,memory-leaks,android-fingerprint-api,leakcanary",https://stackoverflow.com/questions/53481621/memory-leak-but-how-can-i-pass-a-different-context-than-the-one-of-the-activity,True,memory leak
Tracing the source of memory leak in Volley,"android,leakcanary",https://stackoverflow.com/questions/53464411/tracing-the-source-of-memory-leak-in-volley,True,memory leak
BiometricDialog in Android P causes Memory Leak,"android,android-fingerprint-api",https://stackoverflow.com/questions/53394262/biometricdialog-in-android-p-causes-memory-leak,True,memory leak
background service killed due to excessive cpu usage,android,https://stackoverflow.com/questions/53383307/background-service-killed-due-to-excessive-cpu-usage,True,cpu usage
Out of memory while encoding to Base64,"android,base64",https://stackoverflow.com/questions/53373057/out-of-memory-while-encoding-to-base64,True,out of memory
Android App high cpu usage and battery drain,"android,cpu,battery",https://stackoverflow.com/questions/53366550/android-app-high-cpu-usage-and-battery-drain,True,"cpu usage
battery drain"
Android Emulator not working ANR in com.google.android.gms,"android,android-studio,android-emulator",https://stackoverflow.com/questions/53365510/android-emulator-not-working-anr-in-com-google-android-gms,True, ANR 
Android: difference between data usage on a hotspot phone and on a phone using it,"android,networkstatsmanager,android-trafficstats",https://stackoverflow.com/questions/53352247/android-difference-between-data-usage-on-a-hotspot-phone-and-on-a-phone-using-i,True,data usage
How to fix out of memory error in Firebase robo test,"android,firebase,firebase-test-lab",https://stackoverflow.com/questions/53315251/how-to-fix-out-of-memory-error-in-firebase-robo-test,True,out of memory
Local onclicklistener does this cause memory leak,android,https://stackoverflow.com/questions/53302983/local-onclicklistener-does-this-cause-memory-leak,True,memory leak
Fragment transition animation caused ANR in api level 22,"android,android-fragments,android-transitions",https://stackoverflow.com/questions/53294496/fragment-transition-animation-caused-anr-in-api-level-22,True, ANR 
Trying to detect ActionMode memory leak,"java,android",https://stackoverflow.com/questions/53261839/trying-to-detect-actionmode-memory-leak,True,memory leak
Will a passed viewmodel into a recyclerview adapter cause for memory leaks?,"android,mvvm,android-recyclerview,viewmodel",https://stackoverflow.com/questions/53180067/will-a-passed-viewmodel-into-a-recyclerview-adapter-cause-for-memory-leaks,True,memory leak
SoundPool running out of memory?,android,https://stackoverflow.com/questions/53121082/soundpool-running-out-of-memory,True,out of memory
Android memory leak in Handler,"android,memory-leaks,handler,android-progressbar",https://stackoverflow.com/questions/53115846/android-memory-leak-in-handler,True,memory leak
Android: memory leaks when using shared EGL context,"android,memory-leaks,opengl-es,egl",https://stackoverflow.com/questions/53115593/android-memory-leaks-when-using-shared-egl-context,True,memory leak
memory leak listview baseadapter,"android,memory-leaks,android-memory,listview-adapter",https://stackoverflow.com/questions/53090025/memory-leak-listview-baseadapter,True,memory leak
Expo - Network Response Time Out Error (create-react-native-app) (Windows 10),"android,reactjs,react-native,create-react-app,expo",https://stackoverflow.com/questions/53074570/expo-network-response-time-out-error-create-react-native-app-windows-10,True,response time
memory leak with passing any object,"android,memory-leaks",https://stackoverflow.com/questions/53071846/memory-leak-with-passing-any-object,True,memory leak
Memory leak with interface referance,"android,memory-leaks,listener",https://stackoverflow.com/questions/53068236/memory-leak-with-interface-referance,True,memory leak
Memory leak with writeToParcel() called multiple times after onSaveInstanceState(),"android,memory-leaks,android-viewpager,parcelable",https://stackoverflow.com/questions/52998565/memory-leak-with-writetoparcel-called-multiple-times-after-onsaveinstancestate,True,memory leak
Where is the memory leaking?,"java,android,loops,android-asynctask,garbage-collection",https://stackoverflow.com/questions/52984711/where-is-the-memory-leaking,True,memory leak
Android Memory Leak When Passing A Fragment,"android,memory-leaks,android-vision",https://stackoverflow.com/questions/52943146/android-memory-leak-when-passing-a-fragment,True,memory leak
HttpsURLConnection memory leak,"android,httpsurlconnection,leakcanary",https://stackoverflow.com/questions/52925221/httpsurlconnection-memory-leak,True,memory leak
